Soil Moisture,Temperature,Air Humidity,Date,Time
624.5672426,26.07715885,64.22311969,2024-06-21,07:33:00
457.1252841,38.99276957,51.17163807,2024-06-21,07:36:00
371.7473063,26.12793092,50.5161481,2024-06-21,07:39:00
356.8972374,26.23397111,67.97755607,2024-06-21,07:42:00
444.9895453,26.51987971,61.74242461,2024-06-21,07:45:00
676.8666745,19.84993106,38.38359734,2024-06-21,07:48:00
666.2053415,24.45746477,65.82223707,2024-06-21,07:51:00
595.209673,31.5460751,62.43318087,2024-06-21,07:54:00
682.4074539,26.55487622,52.27685703,2024-06-21,07:57:00
613.1324855,25.15093141,40.53539916,2024-06-21,08:00:00
693.2586806,19.24440366,69.94039473,2024-06-21,08:03:00
346.7220599,30.14880995,76.9855141,2024-06-21,08:06:00
629.4443263,32.90652728,38.82544451,2024-06-21,08:09:00
604.4545063,20.00700272,72.031064,2024-06-21,08:12:00
960.2631669,29.2605884,58.48992882,2024-06-21,08:15:00
625.1267353,36.31753572,57.29779336,2024-06-21,08:18:00
622.4788974,28.6403978,77.83656883,2024-06-21,08:21:00
482.1926291,38.10159934,64.73351041,2024-06-21,08:24:00
473.9364675,36.13200848,77.87473608,2024-06-21,08:27:00
501.9243508,22.6017739,48.68205707,2024-06-21,08:30:00
580.1724019,24.10637738,64.75963108,2024-06-21,08:33:00
467.3680592,29.78512136,54.10094859,2024-06-21,08:36:00
699.8725208,33.24415566,71.11914019,2024-06-21,08:39:00
825.4780262,24.58548821,77.91166663,2024-06-21,08:42:00
541.2447639,22.97600015,64.3056719,2024-06-21,08:45:00
517.7784592,20.15627798,60.32897602,2024-06-21,08:48:00
404.4113304,31.05469027,75.38852134,2024-06-21,08:51:00
548.0308517,22.74895478,81.00904267,2024-06-21,08:54:00
916.0314823,33.05502689,65.67555505,2024-06-21,08:57:00
944.930323,35.54655948,60.28069941,2024-06-21,09:00:00
579.630127,27.05934195,39.86156831,2024-06-21,09:03:00
318.4070049,29.41618253,45.22584642,2024-06-21,09:06:00
326.3505069,30.02525645,59.47810081,2024-06-21,09:09:00
414.6357796,20.04961418,71.52226406,2024-06-21,09:12:00
732.4378223,22.15266556,58.39780898,2024-06-21,09:15:00
838.6247357,18.81609313,78.49030942,2024-06-21,09:18:00
946.4140835,35.24888224,40.01884344,2024-06-21,09:21:00
697.1038105,25.87646756,49.61678191,2024-06-21,09:24:00
574.8592823,27.61188098,39.46857363,2024-06-21,09:27:00
641.8108033,28.00397306,79.81674815,2024-06-21,09:30:00
494.839251,28.76178771,45.76211392,2024-06-21,09:33:00
405.5148042,23.46437176,50.78125746,2024-06-21,09:36:00
524.7637816,26.96046668,66.80331615,2024-06-21,09:39:00
454.2769165,21.90644025,64.20777441,2024-06-21,09:42:00
344.5576357,26.8937136,42.21870247,2024-06-21,09:45:00
645.5056887,25.26013847,58.31039404,2024-06-21,09:48:00
567.8731964,24.77847347,70.12354246,2024-06-21,09:51:00
562.9062045,25.12174385,43.64597522,2024-06-21,09:54:00
946.7498406,35.4764371,76.10637261,2024-06-21,09:57:00
512.6146204,27.95296405,60.91751272,2024-06-21,10:00:00
423.5743346,19.76831492,74.37512727,2024-06-21,10:03:00
717.9804936,21.03731179,45.94132695,2024-06-21,10:06:00
503.8111697,32.66366387,55.98388839,2024-06-21,10:09:00
630.9723678,36.51254933,67.7612299,2024-06-21,10:12:00
837.1342555,21.65722545,59.26445598,2024-06-21,10:15:00
914.6207622,23.41660756,49.7526696,2024-06-21,10:18:00
772.223124,33.15171533,62.62039607,2024-06-21,10:21:00
781.9736213,23.08208429,63.76951298,2024-06-21,10:24:00
657.0425591,22.64607889,75.48222748,2024-06-21,10:27:00
801.0760446,31.87608619,55.49852492,2024-06-21,10:30:00
920.9471006,23.0519635,64.49727489,2024-06-21,10:33:00
629.9144482,27.55410419,75.98350497,2024-06-21,10:36:00
726.4616954,32.74453903,72.18578631,2024-06-21,10:39:00
856.8759288,37.77859552,41.40815689,2024-06-21,10:42:00
723.4846117,37.5303185,63.79991839,2024-06-21,10:45:00
640.0376859,33.84121767,52.62807631,2024-06-21,10:48:00
727.3764752,30.22145048,57.10509277,2024-06-21,10:51:00
683.9032897,28.67201329,77.8440927,2024-06-21,10:54:00
464.0177106,20.86421022,44.97898717,2024-06-21,10:57:00
347.1089122,23.4970212,49.37469553,2024-06-21,11:00:00
476.8238527,28.12585734,46.79624196,2024-06-21,11:03:00
476.3099234,19.02432627,66.46415534,2024-06-21,11:06:00
956.5886084,36.18497602,48.18850146,2024-06-21,11:09:00
652.9174016,31.62558139,66.26971235,2024-06-21,11:12:00
625.2829594,37.42083024,60.64973856,2024-06-21,11:15:00
826.4000674,30.08986712,70.18569499,2024-06-21,11:18:00
567.1477765,22.46918252,77.19585126,2024-06-21,11:21:00
775.5239668,28.41635239,69.11804008,2024-06-21,11:24:00
959.0000596,26.22079778,45.34636263,2024-06-21,11:27:00
382.4424039,35.75140227,68.88446655,2024-06-21,11:30:00
776.8831149,19.69214955,58.49462092,2024-06-21,11:33:00
652.0644108,18.73960288,60.4239302,2024-06-21,11:36:00
800.4200495,25.21024574,68.06460263,2024-06-21,11:39:00
872.5388816,19.72869198,78.96414539,2024-06-21,11:42:00
480.0748866,21.01989215,53.51615,2024-06-21,11:45:00
857.9497034,36.95020006,47.53961581,2024-06-21,11:48:00
667.0091975,28.19888511,43.49551198,2024-06-21,11:51:00
444.9091712,33.78016805,66.04181872,2024-06-21,11:54:00
559.6378999,27.54149467,62.90485645,2024-06-21,11:57:00
974.0068394,35.50887541,43.99354238,2024-06-21,12:00:00
883.9055337,35.96848966,57.78761402,2024-06-21,12:03:00
755.5170315,25.46710245,80.78954298,2024-06-21,12:06:00
411.7343309,29.68374997,65.29827498,2024-06-21,12:09:00
486.8212671,22.55504333,64.98600184,2024-06-21,12:12:00
342.8508553,28.33013051,40.69928737,2024-06-21,12:15:00
931.7229442,24.37850784,54.5680037,2024-06-21,12:18:00
420.7140873,35.71578529,54.87595667,2024-06-21,12:21:00
743.5847407,31.80604766,43.935236,2024-06-21,12:24:00
437.2699805,20.22641955,41.83541442,2024-06-21,12:27:00
397.6508479,18.57742084,47.38207512,2024-06-21,12:30:00
760.0383363,20.1334337,46.49824521,2024-06-21,12:33:00
332.9186418,25.04818379,58.3105613,2024-06-21,12:36:00
317.2485158,19.72984713,54.3525619,2024-06-21,12:39:00
808.0426108,32.73055813,75.73273778,2024-06-21,12:42:00
321.9519001,27.94168801,66.18250604,2024-06-21,12:45:00
537.2446327,19.57349816,72.09926813,2024-06-21,12:48:00
778.9710956,26.94169863,62.05557324,2024-06-21,12:51:00
741.1128924,26.86229526,46.28328142,2024-06-21,12:54:00
891.2876483,38.29410775,39.31009086,2024-06-21,12:57:00
965.3628289,22.39097429,38.10423005,2024-06-21,13:00:00
719.7986989,28.05013039,42.60057533,2024-06-21,13:03:00
954.9616493,23.46914078,55.03389225,2024-06-21,13:06:00
498.2775594,36.82570401,66.94867241,2024-06-21,13:09:00
747.9941152,34.72979139,73.59711735,2024-06-21,13:12:00
534.1396539,36.76337377,66.00233782,2024-06-21,13:15:00
843.832403,21.84857719,72.01291034,2024-06-21,13:18:00
640.6292134,27.80596701,71.52907877,2024-06-21,13:21:00
746.2443139,23.75255547,70.99852868,2024-06-21,13:24:00
508.2848129,32.93323398,41.46368936,2024-06-21,13:27:00
474.8386517,36.12916014,55.84923085,2024-06-21,13:30:00
590.6910264,34.05696358,54.56956747,2024-06-21,13:33:00
583.6209197,30.19661408,73.48937866,2024-06-21,13:36:00
521.8640974,31.80548785,56.52548695,2024-06-21,13:39:00
652.4186022,25.17815146,70.38481056,2024-06-21,13:42:00
984.3243712,18.01840675,43.29315263,2024-06-21,13:45:00
942.3638069,32.35752179,59.21822333,2024-06-21,13:48:00
907.3036274,35.2900845,40.64796429,2024-06-21,13:51:00
790.8170323,24.02391081,73.24790493,2024-06-21,13:54:00
975.5447393,31.04963498,59.61775864,2024-06-21,13:57:00
680.6427015,21.4734207,64.14521188,2024-06-21,14:00:00
771.2760712,24.49479856,61.12188411,2024-06-21,14:03:00
473.8705539,25.76096353,68.90622878,2024-06-21,14:06:00
498.3994025,29.60297671,58.21297714,2024-06-21,14:09:00
673.0862128,33.33856507,52.20580811,2024-06-21,14:12:00
395.6381592,25.71093142,56.47390364,2024-06-21,14:15:00
685.4373887,30.75669221,69.09468698,2024-06-21,14:18:00
425.6412849,30.63761089,59.41953716,2024-06-21,14:21:00
916.6585693,30.10319277,58.59310201,2024-06-21,14:24:00
410.4161286,35.73131517,44.77704542,2024-06-21,14:27:00
407.0573779,27.17543191,47.20828179,2024-06-21,14:30:00
671.5833809,25.43978047,45.11999818,2024-06-21,14:33:00
832.0385016,27.7042163,67.82522732,2024-06-21,14:36:00
638.5471007,20.32325713,68.29130011,2024-06-21,14:39:00
730.5140918,25.23349972,54.74496931,2024-06-21,14:42:00
420.7514415,25.52777925,59.87356,2024-06-21,14:45:00
541.7405904,30.20413301,45.53785951,2024-06-21,14:48:00
974.3445003,31.23650744,57.6786761,2024-06-21,14:51:00
501.2320154,36.45235764,72.7084295,2024-06-21,14:54:00
574.3519172,36.64127902,60.70541468,2024-06-21,14:57:00
726.8058242,18.36303376,46.80062237,2024-06-21,15:00:00
911.3978929,36.91711905,45.00168312,2024-06-21,15:03:00
968.5409504,28.54326434,70.7859597,2024-06-21,15:06:00
760.894452,35.47763637,46.69355782,2024-06-21,15:09:00
562.6595618,36.77791161,78.27305058,2024-06-21,15:12:00
672.1083575,35.95690549,70.93853978,2024-06-21,15:15:00
837.4040795,37.5611885,53.81314163,2024-06-21,15:18:00
406.6898188,32.37639824,68.60120116,2024-06-21,15:21:00
840.1336676,26.25972293,39.93499329,2024-06-21,15:24:00
734.4740377,25.88820244,56.74030984,2024-06-21,15:27:00
629.4435306,20.33726038,71.98448006,2024-06-21,15:30:00
851.6921987,38.70308114,56.81103692,2024-06-21,15:33:00
911.4341077,38.90902362,64.13079839,2024-06-21,15:36:00
575.5471893,35.35432129,43.91535155,2024-06-21,15:39:00
507.7236934,29.88694145,55.26455524,2024-06-21,15:42:00
917.9840782,34.91465199,38.37572156,2024-06-21,15:45:00
577.9736509,32.95860003,75.35370469,2024-06-21,15:48:00
702.2161232,36.94115672,69.30608399,2024-06-21,15:51:00
700.5239089,33.46930097,67.41736224,2024-06-21,15:54:00
762.648205,21.59501479,50.85266349,2024-06-21,15:57:00
885.6475861,38.89675329,45.33180417,2024-06-21,16:00:00
971.7346925,38.14785909,52.255365,2024-06-21,16:03:00
498.7048698,32.0414131,54.49200984,2024-06-21,16:06:00
975.6234451,28.21391606,74.46994242,2024-06-21,16:09:00
916.5796661,28.64825535,53.17756899,2024-06-21,16:12:00
783.9051622,23.99036927,38.19091139,2024-06-21,16:15:00
413.7146546,18.72143396,54.42975652,2024-06-21,16:18:00
554.1383891,28.60660591,47.58883136,2024-06-21,16:21:00
867.9401117,33.38183815,70.97653144,2024-06-21,16:24:00
390.3967397,26.66862357,75.20192806,2024-06-21,16:27:00
927.9091175,25.68603928,69.55235487,2024-06-21,16:30:00
515.0843874,25.70500064,55.41683378,2024-06-21,16:33:00
957.9237901,33.96287335,43.35551267,2024-06-21,16:36:00
619.337888,27.97185624,63.51520955,2024-06-21,16:39:00
372.8504234,22.19584144,41.10080655,2024-06-21,16:42:00
836.7289689,23.32198087,57.68391449,2024-06-21,16:45:00
604.9764408,32.1532988,72.30983131,2024-06-21,16:48:00
380.8852258,19.89251078,44.95408168,2024-06-21,16:51:00
692.3914251,23.78902838,67.16824608,2024-06-21,16:54:00
696.1225582,27.40100389,64.91408706,2024-06-21,16:57:00
812.7698039,34.45009124,48.90047128,2024-06-21,17:00:00
489.9562961,23.87392715,74.19660163,2024-06-21,17:03:00
904.0105666,36.43738829,45.94353961,2024-06-21,17:06:00
492.3112121,26.03326337,77.86482996,2024-06-21,17:09:00
453.6654316,26.83977622,50.02656456,2024-06-21,17:12:00
809.1117591,20.40917963,73.70908102,2024-06-21,17:15:00
687.6139345,35.77896897,38.90138032,2024-06-21,17:18:00
850.4715333,21.02343507,51.86790091,2024-06-21,17:21:00
332.057034,19.06198849,60.80330689,2024-06-21,17:24:00
861.7625223,38.66050659,39.23412749,2024-06-21,17:27:00
855.4026727,30.18661901,77.54397708,2024-06-21,17:30:00
721.1758449,22.69905376,43.93425267,2024-06-21,17:33:00
435.0541775,28.47292829,76.2137333,2024-06-21,17:36:00
442.865314,23.1078656,71.50559101,2024-06-21,17:39:00
709.4169493,36.38845995,58.35962974,2024-06-21,17:42:00
840.3268702,24.33102213,40.73048798,2024-06-21,17:45:00
534.6177819,24.72002091,60.50140282,2024-06-21,17:48:00
702.321477,31.59703142,68.78009305,2024-06-21,17:51:00
446.7461953,32.99289867,75.86806903,2024-06-21,17:54:00
460.8372706,26.54421327,72.30082104,2024-06-21,17:57:00
743.0968015,34.58036835,43.04910898,2024-06-21,18:00:00
599.6748243,33.9658341,59.90989295,2024-06-21,18:03:00
425.8689854,20.12530997,60.39301835,2024-06-21,18:06:00
779.3837278,32.98528146,56.38715733,2024-06-21,18:09:00
715.6634456,27.78895655,42.29285071,2024-06-21,18:12:00
802.9490589,26.98276246,78.18892941,2024-06-21,18:15:00
376.1633394,33.59937806,50.20342435,2024-06-21,18:18:00
577.4513375,27.99637431,63.57329888,2024-06-21,18:21:00
399.3862141,30.78551938,42.72451509,2024-06-21,18:24:00
787.0575418,23.14027166,71.20822945,2024-06-21,18:27:00
947.6328325,27.64621972,42.72817209,2024-06-21,18:30:00
651.1959941,33.14001294,54.5052747,2024-06-21,18:33:00
742.9896138,22.90714959,72.072791,2024-06-21,18:36:00
489.6547301,23.41035349,38.53929711,2024-06-21,18:39:00
367.8108207,25.82448203,50.675926,2024-06-21,18:42:00
319.2512018,28.94368769,77.3372467,2024-06-21,18:45:00
874.0564308,34.91222027,74.56392577,2024-06-21,18:48:00
623.3584348,23.93169981,56.2109954,2024-06-21,18:51:00
699.2353919,35.712238,62.88543114,2024-06-21,18:54:00
984.82801,31.23235489,75.18022473,2024-06-21,18:57:00
903.6334164,28.44604515,40.18544002,2024-06-21,19:00:00
757.1386934,25.83183256,59.81048603,2024-06-21,19:03:00
860.3480459,27.01805963,62.14647639,2024-06-21,19:06:00
770.3903504,28.07773935,71.19040029,2024-06-21,19:09:00
484.193576,22.48429453,39.14201991,2024-06-21,19:12:00
678.6498186,20.0189767,60.86032399,2024-06-21,19:15:00
724.2664083,34.44388461,55.36779609,2024-06-21,19:18:00
671.7595742,24.35454604,60.26419122,2024-06-21,19:21:00
360.0948893,33.86919461,38.99546814,2024-06-21,19:24:00
461.3095335,18.794435,41.99485572,2024-06-21,19:27:00
629.3884295,36.45469506,49.92157565,2024-06-21,19:30:00
566.8116834,20.27056037,55.73200607,2024-06-21,19:33:00
721.969067,18.18041223,70.05120973,2024-06-21,19:36:00
437.9751566,26.23165573,69.50815744,2024-06-21,19:39:00
699.9463154,27.39232035,58.22151072,2024-06-21,19:42:00
833.3418831,18.70188587,50.44729727,2024-06-21,19:45:00
795.5955559,18.05214092,47.4936568,2024-06-21,19:48:00
686.8016318,26.50351313,49.94184892,2024-06-21,19:51:00
648.4295505,18.19315095,46.51607435,2024-06-21,19:54:00
897.9951889,25.6458634,46.33247757,2024-06-21,19:57:00
712.9489055,27.78411163,72.4180631,2024-06-21,20:00:00
711.5386211,21.2268205,62.26926798,2024-06-21,20:03:00
609.1803281,35.28401903,49.98946395,2024-06-21,20:06:00
435.1471051,25.79780967,70.01424246,2024-06-21,20:09:00
755.9642393,32.7985974,55.25685843,2024-06-21,20:12:00
465.3671989,32.73069409,76.95463813,2024-06-21,20:15:00
910.4323692,19.67811221,64.79199413,2024-06-21,20:18:00
768.933636,27.04684361,55.2017289,2024-06-21,20:21:00
706.5374772,26.26584676,78.6916488,2024-06-21,20:24:00
867.3441138,36.07811706,44.20900954,2024-06-21,20:27:00
663.4944454,21.8388425,38.99022701,2024-06-21,20:30:00
516.9320715,34.21381612,73.77577857,2024-06-21,20:33:00
820.9254016,36.48523746,62.93299446,2024-06-21,20:36:00
435.135891,33.42914637,76.16170841,2024-06-21,20:39:00
510.6888574,18.31721797,62.32108401,2024-06-21,20:42:00
505.3483682,30.16844617,48.95169003,2024-06-21,20:45:00
969.3546491,20.63152831,60.58010387,2024-06-21,20:48:00
767.0516365,23.07666529,57.66709954,2024-06-21,20:51:00
503.2820153,36.2049117,53.26167815,2024-06-21,20:54:00
694.4691873,18.37924489,44.27375687,2024-06-21,20:57:00
379.9232561,34.30773303,50.57219325,2024-06-21,21:00:00
748.5227546,24.9215272,46.0858193,2024-06-21,21:03:00
337.115929,27.09788078,46.51351304,2024-06-21,21:06:00
757.6933222,36.00288262,78.86525363,2024-06-21,21:09:00
506.7921398,28.43521759,38.01201815,2024-06-21,21:12:00
586.5633448,37.4575479,61.77933201,2024-06-21,21:15:00
782.4941879,26.50294561,61.8366087,2024-06-21,21:18:00
715.1088449,32.54846524,59.79923203,2024-06-21,21:21:00
414.5975971,18.64515394,52.7789324,2024-06-21,21:24:00
428.7620405,18.85689838,39.48508657,2024-06-21,21:27:00
879.4522214,29.53159772,73.85535503,2024-06-21,21:30:00
430.874041,37.32858556,58.6756124,2024-06-21,21:33:00
326.9497742,26.97180171,46.68964404,2024-06-21,21:36:00
531.6635899,37.17586944,80.53714457,2024-06-21,21:39:00
590.0747719,19.62083299,59.08825783,2024-06-21,21:42:00
788.4986446,37.17599078,51.02193658,2024-06-21,21:45:00
464.1783134,29.02897312,70.12247535,2024-06-21,21:48:00
969.2149582,28.16642354,55.06735401,2024-06-21,21:51:00
595.2575195,19.41909307,74.87145788,2024-06-21,21:54:00
902.9610913,38.47085764,52.5198045,2024-06-21,21:57:00
893.6475039,20.58287287,58.13518977,2024-06-21,22:00:00
519.8483537,33.06048529,67.53187096,2024-06-21,22:03:00
772.5768001,22.66517758,55.61628353,2024-06-21,22:06:00
670.5695383,29.18450132,55.82843798,2024-06-21,22:09:00
788.963652,25.24171199,47.71536187,2024-06-21,22:12:00
773.0264373,24.31132972,47.04387765,2024-06-21,22:15:00
800.745598,30.19115425,73.16611957,2024-06-21,22:18:00
623.6280745,30.20991754,68.4283879,2024-06-21,22:21:00
708.8129409,22.92443277,74.93948423,2024-06-21,22:24:00
584.6458122,28.49687312,78.3947496,2024-06-21,22:27:00
879.4496598,38.94895601,46.12533294,2024-06-21,22:30:00
503.1673515,36.8529194,49.09134547,2024-06-21,22:33:00
530.252788,30.8037134,76.32652754,2024-06-21,22:36:00
666.5456946,20.18349609,48.25448038,2024-06-21,22:39:00
871.5664408,29.18153652,40.7576471,2024-06-21,22:42:00
357.1233579,29.46358763,80.93009743,2024-06-21,22:45:00
591.6013313,27.9929879,70.84495697,2024-06-21,22:48:00
813.4999344,31.26598014,70.23519053,2024-06-21,22:51:00
762.0788052,32.11005997,58.09322343,2024-06-21,22:54:00
415.234006,21.00923167,44.19856667,2024-06-21,22:57:00
551.3029898,23.45606039,71.57778551,2024-06-21,23:00:00
853.6724309,36.50454595,62.63280594,2024-06-21,23:03:00
705.8360981,35.37805399,62.89538353,2024-06-21,23:06:00
491.4209942,20.86374102,80.96447944,2024-06-21,23:09:00
782.077727,37.88971527,58.58522277,2024-06-21,23:12:00
387.2431466,26.7484045,58.31329798,2024-06-21,23:15:00
876.6907768,30.09274062,42.0021602,2024-06-21,23:18:00
639.4683006,28.9854808,38.43428436,2024-06-21,23:21:00
539.6158807,31.65550976,52.36330075,2024-06-21,23:24:00
892.1538802,26.14096895,38.31936499,2024-06-21,23:27:00
342.8729662,27.29025202,66.797263,2024-06-21,23:30:00
396.3036918,21.58129401,46.75826526,2024-06-21,23:33:00
671.3286322,18.71287712,57.54126694,2024-06-21,23:36:00
794.7089644,20.05131877,56.8297585,2024-06-21,23:39:00
674.9186791,38.15488888,60.21823105,2024-06-21,23:42:00
344.4982398,25.94845224,60.29486328,2024-06-21,23:45:00
513.8966684,26.84400076,38.43752254,2024-06-21,23:48:00
865.1109938,25.98052435,73.63609724,2024-06-21,23:51:00
589.039116,32.3030616,80.33104385,2024-06-21,23:54:00
407.0810749,37.30552714,76.49268791,2024-06-21,23:57:00
323.1527597,38.21162092,50.07303514,2024-06-22,00:00:00
798.5256028,27.14525385,60.94045561,2024-06-22,00:03:00
811.1821248,30.17623297,70.42048822,2024-06-22,00:06:00
700.1678444,36.45073547,72.51398423,2024-06-22,00:09:00
594.3900566,33.61340666,68.15827479,2024-06-22,00:12:00
693.4917887,23.53830032,65.95445359,2024-06-22,00:15:00
720.0234299,19.75202558,53.54305033,2024-06-22,00:18:00
597.4279971,19.23267256,73.50879262,2024-06-22,00:21:00
425.3398894,31.24550578,75.93661188,2024-06-22,00:24:00
425.0433845,35.69010972,68.35547865,2024-06-22,00:27:00
574.5621388,29.15402932,55.81934674,2024-06-22,00:30:00
900.7409551,24.82694231,44.73354458,2024-06-22,00:33:00
499.9197741,36.31276182,73.75800258,2024-06-22,00:36:00
738.6523352,38.35999162,65.19923706,2024-06-22,00:39:00
892.3493002,23.62108923,63.36879835,2024-06-22,00:42:00
343.8721494,28.44158436,46.7915701,2024-06-22,00:45:00
833.6903704,25.4774334,63.93430947,2024-06-22,00:48:00
422.5618034,33.0977186,42.17321493,2024-06-22,00:51:00
374.0224999,35.6946425,71.29051778,2024-06-22,00:54:00
440.5951193,38.05274832,63.1508986,2024-06-22,00:57:00
842.7628242,19.57886369,80.83453849,2024-06-22,01:00:00
761.6534908,29.30883462,54.1016629,2024-06-22,01:03:00
323.1759468,38.64445903,53.17040977,2024-06-22,01:06:00
468.5261717,38.54811678,65.37268937,2024-06-22,01:09:00
707.3200815,27.28525346,69.63839321,2024-06-22,01:12:00
806.01156,36.71423043,54.45736854,2024-06-22,01:15:00
965.88821,30.75128698,38.97049951,2024-06-22,01:18:00
328.6294037,29.85451294,57.50803105,2024-06-22,01:21:00
440.3097397,27.93869403,43.00183981,2024-06-22,01:24:00
475.6455436,32.09551657,38.35733591,2024-06-22,01:27:00
709.5416642,22.78952732,49.34129442,2024-06-22,01:30:00
750.9186249,23.2126338,74.356478,2024-06-22,01:33:00
862.9338313,19.48222522,51.30534486,2024-06-22,01:36:00
981.4868555,21.67048878,43.23987897,2024-06-22,01:39:00
812.0749943,29.31050308,48.36467146,2024-06-22,01:42:00
521.274195,31.20393761,65.91190474,2024-06-22,01:45:00
927.1263778,25.01759801,48.13878335,2024-06-22,01:48:00
355.3889229,29.72921444,71.25738398,2024-06-22,01:51:00
362.8196189,29.4770315,58.75196714,2024-06-22,01:54:00
904.0569505,18.26086759,56.57816887,2024-06-22,01:57:00
872.086284,35.68187907,41.11006756,2024-06-22,02:00:00
341.6621065,36.72641576,52.25578127,2024-06-22,02:03:00
357.3274674,22.17382726,50.12264883,2024-06-22,02:06:00
942.7781588,19.98620505,56.93256438,2024-06-22,02:09:00
425.9922393,36.87212725,67.44757849,2024-06-22,02:12:00
395.900673,22.13355636,59.15217298,2024-06-22,02:15:00
966.0803383,34.55651433,45.64965959,2024-06-22,02:18:00
667.4131316,32.39962106,48.24355558,2024-06-22,02:21:00
814.3565358,26.63453562,55.07723856,2024-06-22,02:24:00
340.4556604,18.83400802,67.22120849,2024-06-22,02:27:00
400.2106577,21.40493418,50.04087473,2024-06-22,02:30:00
662.354097,35.73159044,65.11287701,2024-06-22,02:33:00
599.7250641,38.30284017,67.5840328,2024-06-22,02:36:00
423.2431232,25.63613139,47.28561083,2024-06-22,02:39:00
618.7068134,37.76170433,44.15751245,2024-06-22,02:42:00
484.6347643,28.90119217,41.41291755,2024-06-22,02:45:00
953.1336148,24.19783629,43.92679013,2024-06-22,02:48:00
424.4061013,24.64797762,74.74610067,2024-06-22,02:51:00
782.2422489,27.09043107,39.38194843,2024-06-22,02:54:00
572.8755349,18.47339685,74.25255052,2024-06-22,02:57:00
675.4801916,18.07593127,58.10187373,2024-06-22,03:00:00
863.2876259,28.19839263,46.44838944,2024-06-22,03:03:00
607.859578,37.42252748,68.93555719,2024-06-22,03:06:00
876.6394268,22.27909468,73.54269231,2024-06-22,03:09:00
332.0784971,21.01410832,70.65750846,2024-06-22,03:12:00
730.9987723,37.94420375,44.70716149,2024-06-22,03:15:00
606.4611969,32.64694052,41.4682221,2024-06-22,03:18:00
432.6823792,38.07495678,69.15321821,2024-06-22,03:21:00
804.5683272,35.24177069,78.80344603,2024-06-22,03:24:00
982.1877243,31.08128481,45.84165676,2024-06-22,03:27:00
797.350174,24.18572475,45.7949139,2024-06-22,03:30:00
931.782114,22.68256366,77.70804396,2024-06-22,03:33:00
407.2633133,26.30190233,58.38738149,2024-06-22,03:36:00
839.5885439,18.05740359,44.29926645,2024-06-22,03:39:00
732.9626254,20.08399936,55.14512296,2024-06-22,03:42:00
345.0795971,31.89898456,54.38997534,2024-06-22,03:45:00
367.9184041,24.7346162,40.1650604,2024-06-22,03:48:00
522.4686311,21.08835487,48.25107659,2024-06-22,03:51:00
470.7973446,28.20830458,56.02569065,2024-06-22,03:54:00
886.5590165,30.52331085,57.56976465,2024-06-22,03:57:00
468.8336887,31.44562955,67.23705294,2024-06-22,04:00:00
885.9350033,21.90054682,67.47675705,2024-06-22,04:03:00
422.4634254,23.97579295,40.02660668,2024-06-22,04:06:00
552.2592641,24.48055654,76.14676172,2024-06-22,04:09:00
397.6379739,22.99498504,77.66145071,2024-06-22,04:12:00
742.2543921,31.25597591,76.27255568,2024-06-22,04:15:00
950.2357817,25.57356278,38.20297558,2024-06-22,04:18:00
976.3798191,30.44841487,66.58213769,2024-06-22,04:21:00
546.9600203,18.23209406,55.68756602,2024-06-22,04:24:00
814.1097198,20.51501014,71.7933516,2024-06-22,04:27:00
718.4518042,32.27188661,67.89965606,2024-06-22,04:30:00
975.2514899,36.75426279,41.07802965,2024-06-22,04:33:00
452.3763078,24.76200913,77.71975153,2024-06-22,04:36:00
980.7641314,32.42877892,68.97117622,2024-06-22,04:39:00
879.6801175,27.50930489,80.51741124,2024-06-22,04:42:00
897.6143085,26.71082076,80.45076871,2024-06-22,04:45:00
726.7364701,38.63988486,58.99234199,2024-06-22,04:48:00
846.4935848,20.97992539,42.97906318,2024-06-22,04:51:00
846.7601467,25.27489966,61.09237726,2024-06-22,04:54:00
918.04739,34.01132762,73.7192969,2024-06-22,04:57:00
954.1026612,37.8441562,50.40741548,2024-06-22,05:00:00
645.4177772,33.59275485,55.6593418,2024-06-22,05:03:00
762.2144158,31.25957928,41.82728616,2024-06-22,05:06:00
557.7440752,30.70600684,71.19470995,2024-06-22,05:09:00
360.3301275,24.61716841,71.87563779,2024-06-22,05:12:00
527.6233676,30.83042594,79.57117599,2024-06-22,05:15:00
673.972722,28.49162975,78.77063915,2024-06-22,05:18:00
649.1782883,18.37289862,67.49269141,2024-06-22,05:21:00
643.5344802,31.08167795,66.48331559,2024-06-22,05:24:00
658.1311962,19.41243624,77.82986375,2024-06-22,05:27:00
983.3655943,23.47959571,65.79993766,2024-06-22,05:30:00
977.7821994,33.61330121,79.71811717,2024-06-22,05:33:00
686.6749468,23.88598901,80.09424299,2024-06-22,05:36:00
561.2225033,34.36573162,70.77204819,2024-06-22,05:39:00
680.0244345,18.48241237,70.98328367,2024-06-22,05:42:00
376.7388043,33.3009106,75.72270838,2024-06-22,05:45:00
747.0047477,25.30031995,65.69345957,2024-06-22,05:48:00
636.5583543,37.93172032,55.04461156,2024-06-22,05:51:00
760.5319971,24.92993202,47.47622721,2024-06-22,05:54:00
886.4363529,35.12440433,41.73879456,2024-06-22,05:57:00
461.2870641,32.97066224,59.10194741,2024-06-22,06:00:00
804.1518423,20.14363104,64.1104686,2024-06-22,06:03:00
702.2189435,22.25104907,69.81767232,2024-06-22,06:06:00
